,lat,lon,average_temp,average_min_daily_temp,min_min_daily_temp,average_windchill,average_min_daily_windchill,min_min_daily_windchill,average_hi,average_max_daily_hi
752,28.0,-70.625,72.10478271484378,71.5929870605469,64.29836547851568,72.10478271484378,71.5929870605469,64.29836547851568,72.10478271484378,72.54743835449226
753,28.0,-70.0,72.1217358398438,71.65367858886725,64.15774047851568,72.1217358398438,71.65367858886725,64.15774047851568,72.1217358398438,72.56045776367192
754,28.0,-69.375,72.13187255859383,71.67365051269533,64.22805297851568,72.13187255859383,71.67365051269533,64.22805297851568,72.13187255859383,72.59462219238284
755,28.0,-68.75,72.00154052734382,71.53864990234379,64.27024047851566,72.00154052734382,71.53864990234379,64.27024047851566,72.00154052734382,72.49983764648444
756,28.0,-68.125,71.88167724609383,71.40407836914069,64.32649047851567,71.88167724609383,71.40407836914069,64.32649047851567,71.88167724609383,72.39170471191413
757,28.0,-67.5,71.65368896484382,71.17313293457036,64.46706054687505,71.65368896484382,71.17313293457036,64.46706054687505,71.65368896484382,72.15077392578131
758,28.0,-66.875,71.37077880859384,70.93634277343757,64.12956054687504,71.37077880859384,70.93634277343757,64.12956054687504,71.37077880859384,71.83255981445316
759,28.0,-66.25,71.29243896484381,70.87764160156253,64.28424804687504,71.29243896484381,70.87764160156253,64.28424804687504,71.29243896484381,71.73187255859382
760,28.5,-125.0,61.11525062561041,60.749656982421925,55.5598950195313,61.11525062561041,60.749656982421925,55.5598950195313,61.11525062561041,61.46606140136723
761,28.5,-124.375,60.9605045318604,60.60265991210942,55.4895825195313,60.9605045318604,60.60265991210942,55.4895825195313,60.9605045318604,61.300147094726626
762,28.5,-123.75,60.704391250610406,60.355830078125045,55.50364501953129,60.704391250610406,60.355830078125045,55.50364501953129,60.704391250610406,61.04221313476566
763,28.5,-123.125,60.44775062561042,60.08369140625006,55.43333251953129,60.44775062561042,60.08369140625006,55.43333251953129,60.44775062561042,60.783009643554706
764,28.5,-122.5,60.30165687561042,59.931132812500046,55.3489575195313,60.30165687561042,59.931132812500046,55.3489575195313,60.30165687561042,60.62422790527348
765,28.5,-121.875,60.156012344360406,59.794658813476616,55.39652832031254,60.156012344360406,59.794658813476616,55.39652832031254,60.156012344360406,60.48121459960942
766,28.5,-121.25,60.023043594360395,59.67581848144535,55.46024902343754,60.023043594360395,59.67581848144535,55.46024902343754,60.023043594360395,60.32066406250004
767,28.5,-120.625,59.9528678131104,59.5737475585938,55.418061523437544,59.9528678131104,59.5737475585938,55.418061523437544,59.9528678131104,60.265302734375055
768,28.5,-120.0,59.93847328186042,59.526484985351615,55.51649902343755,59.93847328186042,59.526484985351615,55.51649902343755,59.93847328186042,60.286876831054734
769,28.5,-119.375,60.03913734436039,59.62162048339847,55.769624023437544,60.03913734436039,59.62162048339847,55.769624023437544,60.03913734436039,60.387111816406325
770,28.5,-118.75,60.29866859436041,59.86685668945318,55.85399902343754,60.29866859436041,59.86685668945318,55.85399902343754,60.29866859436041,60.66257507324226
771,28.5,-118.125,60.54153968811041,59.97557373046878,55.699311523437544,60.54153968811041,59.97557373046878,55.699311523437544,60.54153968811041,61.04390380859382
772,28.5,-117.5,60.41775062561041,60.01796203613285,55.71557128906254,60.41775062561041,60.01796203613285,55.71557128906254,60.41775062561041,60.7998883056641
773,28.5,-116.875,60.57366859436039,60.22218566894535,55.88432128906254,60.57366859436039,60.22218566894535,55.88432128906254,60.57366859436039,60.897660522460995
774,28.5,-116.25,60.693082656860405,60.341151123046906,56.09525878906254,60.693082656860405,60.341151123046906,56.09525878906254,60.693082656860405,61.02429748535159
775,28.5,-115.625,60.5176334381104,60.08785156250004,55.98858154296879,60.5176334381104,60.08785156250004,55.98858154296879,60.5176334381104,60.91955383300786
776,28.5,-115.0,61.0650748443604,59.98640563964849,55.65355346679692,61.0650748443604,59.98640563964849,55.65355346679692,61.0650748443604,61.69650085449223
777,28.5,-114.375,64.12513343811037,60.50157470703127,55.12274902343754,64.12513343811037,60.50157470703127,55.12274902343754,64.12513343811037,65.80715148925785
778,28.5,-113.75,66.92293739318853,55.200836791992245,46.53264892578129,66.86378791412888,54.72764095951509,41.91528868894529,66.81329913755384,72.29574033896134
779,28.5,-113.125,64.91591590881355,56.69794616699222,49.48863037109379,64.90077148317543,56.576790761887395,43.96601419477045,64.91420296990535,69.12472961425789
780,28.5,-112.5,62.19273231506352,58.74341491699222,53.98357666015629,62.19273231506352,58.74341491699222,53.98357666015629,62.19273231506352,64.39346923828128
781,28.5,-111.875,63.142712783813515,57.79200866699224,48.97100952148442,63.135636600289544,57.735399198800465,43.87615738422499,63.142712783813515,66.336957397461
782,28.5,-111.25,70.74510536193854,56.84786804199223,44.266389160156294,70.68208199422199,56.3950931783139,39.55312802544663,70.35700307641042,76.63491451030671
783,28.5,-110.625,73.00137489318854,58.40700866699223,43.035920410156294,72.92865758707352,57.87920200114594,37.502215709141325,72.00235240149175,77.76634258879653
784,28.5,-110.0,73.94455848693853,59.744821166992224,41.489045410156294,73.88685857748908,59.335480581029394,36.051601273713295,72.74486994207449,78.14203748972842
785,28.5,-109.375,71.47053993225104,58.127750854492234,36.69724853515629,71.37497714208529,57.53911749086248,30.775137320153082,70.70268265981221,75.6464663684352
786,28.5,-108.75,65.21366981506353,51.02107116699224,28.976936035156292,64.90103747374503,49.68668963582753,23.09793631070351,65.09905126967065,70.67938123623412
787,28.5,-108.125,58.60345863342289,44.95445983886721,22.20144775390629,57.764449576760306,42.39912205182954,15.466309076351552,58.60345863342289,64.23523803710943
788,28.5,-107.5,56.722573623657276,42.69945007324221,19.73787353515629,55.32296359956241,38.47151229439169,14.531492435065132,56.722573623657276,62.80882019042974
789,28.5,-106.875,57.36583412170414,43.39968444824222,20.636115722656292,55.81321194790412,38.50604405163605,11.817600770768962,57.36583412170414,63.84399108886724
790,28.5,-106.25,61.96696723937992,47.32428649902345,24.59756591796879,61.124554181975405,44.271918156011296,15.61712229420047,61.89700421255458,68.69433814590393
791,28.5,-105.625,64.55143348693855,49.194235229492215,30.05623291015629,64.04340559618544,47.22498342111521,20.937146714645795,64.2492050718745,71.42967135935808
792,28.5,-105.0,63.31219520568857,48.37376647949221,30.33396728515629,62.71793284600911,45.88975910814342,20.403900430543427,63.08524563666159,70.32604979049162
793,28.5,-104.375,62.298231582641684,48.442174682617235,27.46433837890629,61.498789535657345,45.48364514339619,16.082224748647302,62.164522125246954,68.60579597610774
794,28.5,-103.75,62.875140762329174,49.06919616699222,26.62278564453129,62.12395267446804,46.32082238445749,15.009966914780698,62.68598119481533,69.01206386375243
795,28.5,-103.125,63.11703773498539,49.253054199218774,22.783668212890667,62.494111099533065,47.14482636167886,15.780440387990545,62.87775811251851,69.45918726660427
796,28.5,-102.5,58.66736885070805,46.62077148437503,22.51345947265629,57.326594781633986,43.38957025703792,10.206264196772366,58.62635376056417,64.24408558963997
797,28.5,-101.875,60.25335937500004,45.8498638916016,19.257935791015665,59.03648293355156,42.58342523254903,8.240530261436305,60.065476644734524,67.91104969012254
798,28.5,-101.25,61.44408325195318,48.37639221191409,21.011408691406288,60.22312400351184,45.80705343599175,8.00906522138709,61.27258090221034,68.6043107644691
799,28.5,-100.625,61.80226196289069,48.77944946289065,20.67918212890629,60.51673965359846,46.002100780408554,6.217799247195597,61.712361618471185,69.25975814987979
800,28.5,-100.0,63.09358093261725,49.57151977539067,21.222346191406288,61.88451211361933,46.825083444611586,7.2736472763951205,63.016990692401606,70.8321549628391
801,28.5,-99.375,63.924882812500044,50.378256835937556,20.61238525390629,62.752928160534644,47.7740129928597,6.559455143632413,63.86332829239009,71.5548346465308
802,28.5,-98.75,63.944369659423884,51.111510620117215,19.64207275390629,62.74806938646534,48.56032557817968,4.728142333944282,63.93993193936117,71.08863838682318
803,28.5,-98.125,63.41586273193364,51.55191894531256,19.87234619140629,62.10011153837675,48.88979519961609,4.623608190840758,63.45234136627752,69.89113712563743
804,28.5,-97.5,64.0125854492188,52.53799316406254,20.211604003906288,62.69387033904571,49.83119795978222,4.767992636714035,64.04969854569123,70.10017346549633
805,28.5,-96.875,62.99373931884774,54.08634948730476,21.86746337890629,61.78784253025596,51.655183248930484,6.320310909054677,62.984501535294484,67.57760140745933
806,28.5,-96.25,60.70880523681648,56.37561401367191,26.32549560546879,59.62578579397678,54.44167620850361,11.154288655663963,60.70880523681648,63.27724121093757
807,28.5,-95.625,60.58633483886721,58.288003540039085,29.14480712890629,59.739491425356725,56.930617691306665,14.235616539945596,60.58633483886721,62.19531616210945
808,28.5,-95.0,61.00339538574224,59.99120056152347,32.95437133789066,60.381693787488025,59.12601390274784,19.167872458859602,61.00339538574224,62.00638793945319
809,28.5,-94.375,61.347697143554726,60.6781323242188,36.018787841796915,60.86664241482879,60.11865457369497,23.225735526636374,61.347697143554726,62.159677124023496
810,28.5,-93.75,61.824957885742265,61.2025463867188,38.66028564453129,61.4098973367401,60.740598405781604,26.930590710468874,61.824957885742265,62.56926696777349
811,28.5,-93.125,62.21788757324222,61.578834228515674,41.451691894531294,61.882882761383044,61.21176590297083,31.65708401607006,62.21788757324222,62.90709777832041
812,28.5,-92.5,62.52028015136722,61.87415588378912,41.031300048828165,62.19181185874834,61.51643395006345,33.61414463736633,62.52028015136722,63.24951477050787
813,28.5,-91.875,62.37457702636721,61.63850219726565,40.72648437500004,62.100512989181574,61.312870912670746,33.757075374339486,62.37457702636721,63.19894531250008
814,28.5,-91.25,62.26498718261726,61.42014282226565,40.43117187500004,61.9787352233487,61.095799892047914,33.73847596799647,62.26498718261726,63.20135192871103
815,28.5,-90.625,62.99450866699226,62.062446899414105,40.83898437500004,62.73703905681272,61.74321615536986,33.96273681657562,62.99450866699226,64.0054779052735
816,28.5,-90.0,64.29216491699223,63.31224243164067,42.50539062500004,64.1267588034764,63.06437844358858,36.14444180149548,64.29216491699223,65.43110595703129
817,28.5,-89.375,65.51511413574225,64.48545349121099,44.94523437500004,65.44548221353749,64.41374467113255,38.49144056793971,65.51511413574225,66.75650817871099
818,28.5,-88.75,66.35750671386724,65.31750122070318,46.68195312500004,66.29049934196304,65.25158253130775,40.74927107941095,66.35750671386724,67.58768310546883
819,28.5,-88.125,66.6909344482422,65.62476928710942,49.21320312500004,66.63779403023713,65.5661956790924,43.94157840346845,66.6909344482422,67.82111999511723
820,28.5,-87.5,66.89651062011727,65.80321533203129,51.470124511718794,66.89651062011727,65.80321533203129,51.470124511718794,66.89651062011727,67.8801586914063
821,28.5,-86.875,66.98738952636724,66.01086364746098,52.56699951171879,66.98738952636724,66.01086364746098,52.56699951171879,66.98738952636724,67.8807702636719
822,28.5,-86.25,66.80303405761727,65.95060729980477,53.38262451171879,66.80303405761727,65.95060729980477,53.38262451171879,66.80303405761727,67.63871520996099
823,28.5,-85.625,66.43104187011724,65.5935308837891,54.0723461914063,66.43104187011724,65.5935308837891,54.0723461914063,66.43104187011724,67.2496459960938
824,28.5,-85.0,65.60732177734381,64.82601135253911,52.88318603515629,65.60732177734381,64.82601135253911,52.88318603515629,65.60732177734381,66.39478515625007
825,28.5,-84.375,64.25025146484381,63.52925598144535,51.25193603515629,64.25025146484381,63.52925598144535,51.25193603515629,64.25025146484381,65.0658361816407
826,28.5,-83.75,62.571853027343785,61.833572387695355,49.4723706054688,62.558590903430435,61.797435745878595,46.22007284196056,62.571853027343785,63.54324218750004
827,28.5,-83.125,62.578854980468776,60.27372741699223,46.38598144531254,62.404799271177765,59.93876866697428,40.90942569621945,62.578854980468776,64.36527709960943
828,28.5,-82.5,66.91562255859384,58.2795989990235,35.88832519531254,66.67223191058805,57.38934873021955,29.676968881853,66.97996180135539,71.43569373764325
829,28.5,-81.875,69.73941650390631,58.535870361328165,32.31996582031254,69.47448618949853,57.52779157289714,26.1648819824207,69.87926467152793,75.28313941549138
830,28.5,-81.25,70.29000732421878,59.855265502929726,32.56254394531254,70.04477760711997,58.96032271476603,25.346808551281814,70.51590107467561,75.47845064876282
831,28.5,-80.625,68.61466552734379,64.39715759277347,43.96256225585942,68.4658859173658,64.04484327801856,34.49048357770716,68.65921381733448,71.06121985120515
832,28.5,-80.0,69.92338623046882,69.17462524414064,51.609266357421916,69.92338623046882,69.17462524414064,51.609266357421916,69.92338623046882,70.78972473144539
833,28.5,-79.375,71.94017333984382,71.27710510253912,54.9644360351563,71.94017333984382,71.27710510253912,54.9644360351563,71.94017333984382,72.63996215820318
834,28.5,-78.75,71.9882202148438,71.30801635742193,56.646333007812544,71.9882202148438,71.30801635742193,56.646333007812544,71.9882202148438,72.61156250000006
835,28.5,-78.125,71.93638427734379,71.27545043945317,58.0702709960938,71.93638427734379,71.27545043945317,58.0702709960938,71.93638427734379,72.56133728027346
836,28.5,-77.5,71.87402099609383,71.22517089843755,59.3501782226563,71.87402099609383,71.22517089843755,59.3501782226563,71.87402099609383,72.46108703613288
837,28.5,-76.875,71.91693115234382,71.27163635253913,60.54527099609379,71.91693115234382,71.27163635253913,60.54527099609379,71.91693115234382,72.47038452148442
838,28.5,-76.25,71.99411865234381,71.358070678711,61.43120849609379,71.99411865234381,71.358070678711,61.43120849609379,71.99411865234381,72.57017578125009
839,28.5,-75.625,72.07173583984383,71.44796081542974,62.275178222656294,72.07173583984383,71.44796081542974,62.275178222656294,72.07173583984383,72.68622802734379
840,28.5,-75.0,71.92337646484376,71.31539855957037,63.0393872070313,71.92337646484376,71.31539855957037,63.0393872070313,71.92337646484376,72.51166809082036
841,28.5,-74.375,71.53073974609379,70.94470520019537,63.496473388671916,71.53073974609379,70.94470520019537,63.496473388671916,71.53073974609379,72.06210388183601
842,28.5,-73.75,71.28294677734382,70.73705078125006,63.45461547851566,71.28294677734382,70.73705078125006,63.45461547851566,71.28294677734382,71.7860528564454
843,28.5,-73.125,71.47122802734383,70.93352050781257,63.42649047851567,71.47122802734383,70.93352050781257,63.42649047851567,71.47122802734383,71.97915283203128
844,28.5,-72.5,71.6245678710938,71.04562438964847,63.79211547851567,71.6245678710938,71.04562438964847,63.79211547851567,71.6245678710938,72.1716528320313
845,28.5,-71.875,71.51210693359381,70.90018249511726,63.77805297851567,71.51210693359381,70.90018249511726,63.77805297851567,71.51210693359381,72.08286682128914
846,28.5,-71.25,71.3512866210938,70.71469543457036,63.59524047851566,71.3512866210938,70.71469543457036,63.59524047851566,71.3512866210938,71.90079223632817
847,28.5,-70.625,71.2521264648438,70.64043029785162,63.32805297851567,71.2521264648438,70.64043029785162,63.32805297851567,71.2521264648438,71.75777404785161
848,28.5,-70.0,71.30974365234384,70.76612854003915,63.11711547851567,71.30974365234384,70.76612854003915,63.11711547851567,71.30974365234384,71.77592468261724
849,28.5,-69.375,71.3822045898438,70.85625610351568,63.14524047851567,71.3822045898438,70.85625610351568,63.14524047851567,71.3822045898438,71.87831359863284
850,28.5,-68.75,71.33652099609378,70.83747985839848,63.15930297851567,71.33652099609378,70.83747985839848,63.15930297851567,71.33652099609378,71.8462683105469
851,28.5,-68.125,71.27509521484379,70.77862365722662,63.49680297851567,71.27509521484379,70.77862365722662,63.49680297851567,71.27509521484379,71.80094726562506
852,28.5,-67.5,71.0905444335938,70.59362609863287,63.86237304687504,71.0905444335938,70.59362609863287,63.86237304687504,71.0905444335938,71.60105651855476
853,28.5,-66.875,70.90027099609382,70.44514099121102,63.67956054687504,70.90027099609382,70.44514099121102,63.67956054687504,70.90027099609382,71.3568286132813
854,28.5,-66.25,70.86726318359382,70.40774658203132,63.74987304687504,70.86726318359382,70.40774658203132,63.74987304687504,70.86726318359382,71.32375976562506
855,29.0,-125.0,60.69394203186043,60.33571289062504,55.12395751953129,60.69394203186043,60.33571289062504,55.12395751953129,60.69394203186043,61.05050781250005
856,29.0,-124.375,60.515836563110405,60.13793640136723,55.109895019531294,60.515836563110405,60.13793640136723,55.109895019531294,60.515836563110405,60.8890618896485
857,29.0,-123.75,60.229098281860416,59.86222106933596,55.0105786132813,60.229098281860416,59.86222106933596,55.0105786132813,60.229098281860416,60.593480834961014
858,29.0,-123.125,59.89316078186043,59.53243774414067,55.09495361328129,59.89316078186043,59.53243774414067,55.09495361328129,59.89316078186043,60.23822937011722
859,29.0,-122.5,59.717008438110405,59.33585754394539,55.171418457031294,59.717008438110405,59.33585754394539,55.171418457031294,59.717008438110405,60.04561645507816
860,29.0,-121.875,59.595953750610406,59.2228576660157,55.10121582031255,59.595953750610406,59.2228576660157,55.10121582031255,59.595953750610406,59.92901489257817
861,29.0,-121.25,59.501617813110435,59.151301269531295,55.11846435546879,59.501617813110435,59.151301269531295,55.11846435546879,59.501617813110435,59.80329040527348
862,29.0,-120.625,59.483180313110424,59.1166381835938,55.16229980468754,59.483180313110424,59.1166381835938,55.16229980468754,59.483180313110424,59.78594421386726
863,29.0,-120.0,59.481383438110406,59.08179931640631,55.19306152343754,59.481383438110406,59.08179931640631,55.19306152343754,59.481383438110406,59.797183227539094
864,29.0,-119.375,59.5157389068604,59.09639038085944,55.19042480468754,59.5157389068604,59.09639038085944,55.19042480468754,59.5157389068604,59.855935668945364
865,29.0,-118.75,59.7731021881104,59.304008789062586,55.38993652343754,59.7731021881104,59.304008789062586,55.38993652343754,59.7731021881104,60.15198791503913
866,29.0,-118.125,60.59523109436041,59.379108886718775,54.787446289062544,60.59523109436041,59.379108886718775,54.787446289062544,60.59523109436041,61.264953002929744
867,29.0,-117.5,60.049723281860416,59.629967041015675,54.894178466796916,60.049723281860416,59.629967041015675,54.894178466796916,60.049723281860416,60.435650634765665
868,29.0,-116.875,60.27853187561042,59.93417175292976,55.18949096679692,60.27853187561042,59.93417175292976,55.18949096679692,60.27853187561042,60.59739074707039
869,29.0,-116.25,60.3671646881104,59.965164794921876,55.39213378906254,60.3671646881104,59.965164794921876,55.39213378906254,60.3671646881104,60.73433288574222
870,29.0,-115.625,60.225524063110406,59.559001464843796,55.209321289062544,60.225524063110406,59.559001464843796,55.209321289062544,60.225524063110406,60.707327270507854
871,29.0,-115.0,62.119703750610434,59.89011169433599,54.68900878906254,62.119703750610434,59.89011169433599,54.68900878906254,62.119703750610434,63.35233154296882
872,29.0,-114.375,66.55900062561037,59.62074890136725,51.242707519531294,66.55900062561037,59.62074890136725,51.242707519531294,66.53055013600955,69.63763399786491
873,29.0,-113.75,65.48166786193849,54.71302429199223,46.52144287109379,65.42613108716039,54.26873009376734,41.10042474202988,65.42394872271488,70.56616113421973
874,29.0,-113.125,62.77896278381348,58.35841491699219,52.87769287109379,62.77896278381348,58.35841491699219,52.87769287109379,62.77896278381348,65.28171630859379
875,29.0,-112.5,63.442976455688516,58.36677429199223,51.67029541015629,63.442976455688516,58.36677429199223,51.67029541015629,63.442976455688516,66.3229467773438
876,29.0,-111.875,68.81512489318852,56.156149291992215,43.809357910156294,68.76026086351527,55.75978896043087,39.15508470275369,68.62139238684657,74.84185435970873
877,29.0,-111.25,71.41606239318853,56.880914916992204,42.70545166015629,71.33480991489728,56.288771464581195,37.139285126848996,70.74824472459107,77.09790120717796
878,29.0,-110.625,71.38800575256352,56.860211791992214,40.69451416015629,71.2699500615913,56.04754495893025,34.95780666437492,70.62536112402242,76.6091418552104
879,29.0,-110.0,70.29806922912601,55.77525085449222,37.28084228515629,70.13187572675729,54.718646981772935,31.777477234027803,69.63963611017783,75.73730773002222
880,29.0,-109.375,70.07275672912607,55.857125854492224,35.10115478515629,69.92434731448562,54.945441830858016,30.560570959091606,69.46022700083819,75.09266380395063
881,29.0,-108.75,65.3991556549073,51.10183288574224,29.15095947265629,65.05706538418254,49.596687864023025,23.821204771240826,65.25120757705882,70.97234485876304
882,29.0,-108.125,57.505187149047906,43.9248504638672,21.72859619140629,56.48532088555118,41.031453723947905,14.966630188038692,57.505187149047906,63.17903442382816
883,29.0,-107.5,56.40069068908696,42.2893524169922,19.01717041015629,54.753294936997754,37.40757023918854,13.46708759603104,56.40069068908696,62.583113403320375
884,29.0,-106.875,56.45894386291507,42.91413757324221,19.79763916015629,54.56704869542728,37.42978622646129,10.342679328986918,56.45894386291507,62.64039978027351
885,29.0,-106.25,60.993754043579166,46.901920776367206,23.89949462890629,59.95100238816916,43.458868705016826,14.484124229752757,60.96798201852774,67.54467590332038
886,29.0,-105.625,63.93119911193852,48.910328979492206,29.838264160156292,63.36122268744317,46.84358400187081,21.31054924579493,63.65511510523514,70.78844745890014
887,29.0,-105.0,62.72969276428226,47.95851257324222,30.275465087890666,62.08336970808641,45.349167240093365,22.006181852945353,62.53691498981343,69.88467968851499
888,29.0,-104.375,61.94554969787605,48.1086706542969,27.28328369140629,61.105762173199935,45.0967910944893,17.733488007329715,61.802972291669306,68.34041252291755
889,29.0,-103.75,63.33101997375489,49.51766540527347,25.435548095703165,62.58970926628129,46.97115493429479,17.230765169695694,63.01397536479666,69.41898349119924
890,29.0,-103.125,63.19428222656256,49.45617858886723,21.917066650390666,62.61251963857775,47.572241176591106,17.408439887949843,62.87375943877089,69.43018112005399
891,29.0,-102.5,57.89794013977055,46.800126342773474,22.76131103515629,56.41624443499874,43.52210862347635,12.445988417229847,57.83681422962672,63.0304774830253
892,29.0,-101.875,57.35007942199714,43.9434118652344,18.699885253906288,55.36982141614831,39.450248221313466,5.335358956478518,57.26409491474456,64.50072499818477
893,29.0,-101.25,60.24172729492192,47.60575500488285,19.10066650390629,58.70588030739603,44.574364586528105,4.357763466347825,60.11250528282313,67.27648303708514
894,29.0,-100.625,60.88952209472664,47.73035888671878,20.563166503906288,59.52243495492309,44.743182199880486,6.381900029711101,60.81536714651236,68.50185294145399
895,29.0,-100.0,62.02847991943364,48.617683105468785,20.24851806640629,60.79604892767264,45.7188800886249,6.39610392339427,61.97726799053214,69.68434012321403
896,29.0,-99.375,62.39700714111333,49.23339538574223,18.708674316406288,61.171425887562954,46.41641475299179,4.196953964045503,62.35537768147764,69.84987483765163
897,29.0,-98.75,62.23147094726569,49.61328491210941,17.697932128906288,60.93561969440948,46.78431957290159,2.1998544732128207,62.213935311499135,69.3334817444388
898,29.0,-98.125,61.871763000488336,49.9348620605469,18.488947753906288,60.426563701213176,46.94983786660311,2.8591042792077417,61.874371216631175,68.50814801430121
899,29.0,-97.5,62.16371643066414,50.505467529296894,18.750861816406292,60.648725067572244,47.47268343374986,2.7475924990363465,62.17731491345892,68.41257147252011
900,29.0,-96.875,62.33995178222661,51.451819458007876,19.44343994140629,60.85649956046423,48.49323077903662,3.350784595839235,62.362818179622735,67.96542622316454
901,29.0,-96.25,62.17515014648441,52.55298767089849,19.75984619140629,60.837418335038414,49.90426079227689,3.4986842492006245,62.191888304333354,66.94703871768455
902,29.0,-95.625,61.65207832336428,54.45847778320314,22.064338378906292,60.48380962797393,52.14870044516018,5.906785519720932,61.65207832336428,65.22326171875005
903,29.0,-95.0,59.513217163086,56.559318237304716,27.812385253906292,58.558469946728955,54.962918451183185,12.698902713103955,59.513217163086,61.34400756835942
904,29.0,-94.375,58.55483093261721,57.672933959960965,33.17305419921879,57.68761586017205,56.48642531188682,19.993370974277415,58.55483093261721,59.53740661621097
905,29.0,-93.75,58.95158874511722,58.3298352050782,36.06223876953129,58.159833004334864,57.39679488835834,24.95419480720598,58.95158874511722,59.780053100586
906,29.0,-93.125,59.39756042480473,58.75732604980473,36.48944213867192,58.62661070313348,57.793119480751095,27.7472009049322,59.39756042480473,60.175368652343764
907,29.0,-92.5,59.33070007324224,58.65647766113288,35.586640625000044,58.502408739848335,57.65329946576231,26.467030911063574,59.33070007324224,60.15272277832036
908,29.0,-91.875,59.038341674804755,58.21029785156255,36.09387939453129,58.261026535284145,57.22646943675921,27.008727100225762,59.038341674804755,59.98182189941409
909,29.0,-91.25,59.48559753417972,58.05151611328131,35.27122314453129,58.68156272093354,56.83478578404394,25.998548661807277,59.48559753417972,60.746878051757896
910,29.0,-90.625,60.69518249511724,58.72303161621099,34.49427001953129,60.07475962195112,57.53222255665863,25.210940662082173,60.69518249511724,62.176802368164125
911,29.0,-90.0,61.07977233886725,59.66744079589846,37.44036376953129,60.69089078011504,58.96199626449113,28.790907395168453,61.07977233886725,62.37996643066411
912,29.0,-89.375,61.96700378417977,60.46386596679693,39.28255126953129,61.5878932006199,59.84057521137627,30.759585692717295,61.96700378417977,63.36303283691411
913,29.0,-88.75,63.46746765136724,62.434068603515676,43.33496826171879,63.34017112738763,62.17787135152502,35.9152572031178,63.46746765136724,64.74451660156252
914,29.0,-88.125,64.54416687011724,63.49749450683598,45.92960937500004,64.47167315568332,63.425102128265614,39.41429530366731,64.54416687011724,65.83208068847662
915,29.0,-87.5,64.90197937011723,63.81315002441412,47.09679687500004,64.83181327903274,63.74418990499007,40.89038612683483,64.90197937011723,66.05529174804693
916,29.0,-86.875,65.2267547607423,64.18792175292974,48.22179687500004,65.1583773496472,64.11986052413772,42.09628628371899,65.2267547607423,66.24305725097662
917,29.0,-86.25,65.23483093261723,64.34767395019534,49.80382812500004,65.21002562064116,64.28056550508755,43.76406806529837,65.23483093261723,66.20909179687503
918,29.0,-85.625,64.66221374511726,63.72272338867192,50.598908691406294,64.66221374511726,63.72272338867192,50.598908691406294,64.66221374511726,65.64291931152347
919,29.0,-85.0,63.44619873046882,62.586038208007864,49.5086254882813,63.42488591096175,62.49982486811059,41.74942489752686,63.44619873046882,64.33837951660159
920,29.0,-84.375,62.33332763671878,61.58238037109378,48.115998535156294,62.289894239842894,61.49058279000284,39.85421623697122,62.33332763671878,63.18786743164066
921,29.0,-83.75,60.759401855468795,59.89851562500005,47.22237060546879,60.589817148378735,59.62664821633455,38.99691443054101,60.759401855468795,61.87690063476568
922,29.0,-83.125,61.52264404296883,58.03212829589847,41.72426269531254,61.246895306370334,57.44995288424609,35.748335662294274,61.52264404296883,63.89310729980477
923,29.0,-82.5,66.2523754882813,56.35248168945317,31.32504394531254,65.93980966722252,55.272198156704405,25.455268660309997,66.31666138862288,71.41191059327973
924,29.0,-81.875,68.34982666015631,57.09847351074223,29.588325195312542,68.03253405065955,55.949851321519944,23.343947623710214,68.48861550569357,74.12755417812257
925,29.0,-81.25,69.01989990234385,58.77346130371098,30.713325195312542,68.75508359848159,57.84937704039806,24.343603767248116,69.22632591566493,74.2078676138093
926,29.0,-80.625,66.2149780273438,64.03638183593755,45.583485107421915,66.07706383693817,63.71298888705468,36.67626355267522,66.2149780273438,67.86399047851567
927,29.0,-80.0,69.5888549804688,68.83411315917974,51.12905395507816,69.5888549804688,68.83411315917974,51.12905395507816,69.5888549804688,70.46464294433598
928,29.0,-79.375,71.31193115234382,70.57589050292978,54.10525024414066,71.31193115234382,70.57589050292978,54.10525024414066,71.31193115234382,72.10961364746099
929,29.0,-78.75,71.3977514648438,70.64416381835943,55.39477050781254,71.3977514648438,70.64416381835943,55.39477050781254,71.3977514648438,72.10689208984381
930,29.0,-78.125,71.40681396484379,70.67245788574226,56.786958007812544,71.40681396484379,70.67245788574226,56.786958007812544,71.40681396484379,72.09560058593758
931,29.0,-77.5,71.36718505859379,70.66807312011723,58.15102050781255,71.36718505859379,70.66807312011723,58.15102050781255,71.36718505859379,72.01021301269539
932,29.0,-76.875,71.32784912109383,70.66577087402348,60.118012695312544,71.32784912109383,70.66577087402348,60.118012695312544,71.32784912109383,71.94603881835941
933,29.0,-76.25,71.32292724609383,70.6708715820313,60.89683349609379,71.32292724609383,70.6708715820313,60.89683349609379,71.32292724609383,71.93689331054695
934,29.0,-75.625,71.37179443359382,70.70100891113289,61.76892822265629,71.37179443359382,70.70100891113289,61.76892822265629,71.37179443359382,72.02567199707039
935,29.0,-75.0,71.19243896484384,70.55783203125007,62.541047363281294,71.19243896484384,70.55783203125007,62.541047363281294,71.19243896484384,71.83266601562504
936,29.0,-74.375,70.7322045898438,70.13672424316412,62.46991088867192,70.7322045898438,70.13672424316412,62.46991088867192,70.7322045898438,71.32003234863285
